1013017006,101301,Baguwa,107,9,0
1014037003,101403,Bahadurganj,107,9,0
1014057003,101405,Bahadurpur,107,9,0
1002057006,100205,Bahadurpur,107,9,0
1012047003,101204,Bahaki Thanti,107,9,0
1013057006,101305,Bahakot,107,9,0
1003047007,100304,Bahauri Pidari,107,9,0
1002017005,100201,Baheda Bala,107,9,0
1004047002,100404,Bahrabise,107,9,0
1002017006,100201,Bahuarba,107,9,0
1003047008,100304,Bahuarba Bhatha,107,9,0
1003017009,100301,Bahuari,107,9,0
1013037002,101303,Bahundanda,107,9,0
1005027002,100502,Bahundangi,107,9,0
1004037004,100403,Bahuni,107,9,0
1006017005,100601,Bahunidanda,107,9,0
1002067003,100206,Bahuntilpung,107,9,0
1003057006,100305,Bahuwa Madanpur,107,9,0
1008037003,100803,Bai,107,9,0
1005027003,100502,Baiagundhara,107,9,0
1014047004,101404,Baidauli,107,9,0
1013067003,101306,Baidi,107,9,0
1004017003,100401,Baikuntha,107,9,0
1006037003,100603,Bainiya,107,9,0
1006037004,100603,Bairawa,107,9,0
1001027002,100102,Baireni,107,9,0
1014067009,101406,Bairghat,107,9,0
1003057007,100305,Bairiya,107,9,0
1002037005,100203,Bairjiya Lakshminiya,107,9,0
1007047001,100704,Baise Bichawa,107,9,0
1009057003,100905,Bajedichaur,107,9,0
1011057003,101105,Bajh Kanda,107,9,0
1013037003,101303,Bajhakhet,107,9,0
1014027011,101402,Bajhketeri,107,9,0
1005017002,100501,Bajho,107,9,0
1003037002,100303,Bajrabarahi,107,9,0
1001037003,100103,Bajrayogini,107,9,0
1012047004,101204,Bajung,107,9,0
1006017006,100601,Bakachol,107,9,0
1004057006,100405,Bakalauri,107,9,0
1006037005,100603,Bakdhauwa,107,9,0
1013017007,101301,Bakrang,107,9,0
1006027001,100602,Baksa,107,9,0
1006017007,100601,Baksila,107,9,0
1006057001,100605,Baku,107,9,0
1004047003,100404,Bala,107,9,0
1002017008,100201,Balabakhar,107,9,0
1002017009,100201,Balaha Kathal,107,9,0
1002017010,100201,Balaha Sadhara,107,9,0
1002067004,100206,Balajor,107,9,0
1006027002,100602,Balakhu,107,9,0
1012047005,101204,Balakot,107,9,0
1001037004,100103,Balambu,107,9,0
1006067002,100606,Balamta,107,9,0
1002057007,100205,Balara,107,9,0
1014037006,101403,Balarampur,107,9,0
1014067010,101406,Balarampur,107,9,0
1002037006,100203,Balawa,107,9,0
1003057024,100305,Balchanpur,107,9,0
1014057004,101405,Baldengadhi,107,9,0
1014027012,101402,Baletaksar,107,9,0
1003017010,100301,Balirampur,107,9,0
1014027013,101402,Balithum,107,9,0
1014017004,101401,Balkot,107,9,0
1001017002,100101,Balkot,107,9,0
1001017003,100101,Balkumari,107,9,0
1001067002,100106,Balkumari,107,9,0
1002017011,100201,Ballagoth,107,9,0
1001047002,100104,Balthali,107,9,0
1005027004,100502,Balubari,107,9,0
1014037007,101403,Baluhawa,107,9,0
1013037004,101303,Balungpani,107,9,0
1001037005,100103,Baluwa,107,9,0
1001047004,100104,Baluwapatti Deupur,107,9,0
1009037004,100903,Baluwatar,107,9,0
1006037006,100603,Bamangamakatti,107,9,0
1011057004,101105,Bame Banghad,107,9,0
1014027014,101402,Bamgha,107,9,0
1014027015,101402,Bami,107,9,0
1010037003,101003,Bamramadichaur,107,9,0
1002047001,100204,Bamti Bhandar,107,9,0
1009017002,100901,Banakatawa,107,9,0
1009017003,100901,Banakatti,107,9,0
1001047005,100104,Banakhu Chaur,107,9,0
1008047001,100804,Banalek,107,9,0
1006037007,100603,Banarjhula,107,9,0
1012047006,101204,Banau,107,9,0
1006037008,100603,Banaula,107,9,0
1006037009,100603,Banauli,107,9,0
1002037007,100203,Banauli Donauli,107,9,0
1002037008,100203,Banauta,107,9,0
1001037002,100103,Band Bhanjyang,107,9,0
1003017011,100301,Bandhuwan,107,9,0
1014057005,101405,Bandi Pokhara,107,9,0
1013057007,101305,Banethok Deurali,107,9,0
1014037008,101403,Bangai,107,9,0
1014067011,101406,Bangai,107,9,0
1014067012,101406,Bangai Marchwar,107,9,0
1014037009,101403,Banganga,107,9,0
1011027003,101102,Bangemarkot,107,9,0
